artikel_id;datum;menge;bestand;lieferzeit_tage
BADESCHUH-HE-42-SW;2023-03-01;17;33;60
BADESCHUH-HE-42-SW;2023-04-01;44;33;60
BADESCHUH-HE-42-SW;2023-05-01;70;33;60
BADESCHUH-HE-42-SW;2023-06-01;79;33;60
BADESCHUH-HE-42-SW;2023-07-01;108;33;60
BADESCHUH-HE-42-SW;2023-08-01;86;33;60
BADESCHUH-HE-42-SW;2023-09-01;28;33;60
BADESCHUH-HE-42-SW;2023-10-01;15;33;60
BADESCHUH-HE-42-SW;2023-11-01;10;33;60
BADESCHUH-HE-42-SW;2023-12-01;8;33;60
BADESCHUH-HE-42-SW;2024-01-01;3;33;60
BADESCHUH-HE-42-SW;2024-02-01;5;33;60
BADESCHUH-HE-42-SW;2024-03-01;15;33;60
BADESCHUH-HE-42-SW;2024-04-01;36;33;60
BADESCHUH-HE-42-SW;2024-05-01;77;33;60
BADESCHUH-HE-42-SW;2024-06-01;108;33;60
BADESCHUH-HE-42-SW;2024-07-01;121;33;60
BADESCHUH-HE-42-SW;2024-08-01;73;33;60
BADESCHUH-HE-42-SW;2024-09-01;33;33;60
BADESCHUH-HE-42-SW;2024-10-01;15;33;60
BADESCHUH-HE-42-SW;2024-11-01;11;33;60
BADESCHUH-HE-42-SW;2024-12-01;6;33;60
BADESCHUH-HE-43-BG;2023-01-01;3;2;60
BADESCHUH-HE-43-BG;2023-02-01;5;2;60
BADESCHUH-HE-43-BG;2023-03-01;10;2;60
BADESCHUH-HE-43-BG;2023-04-01;19;2;60
BADESCHUH-HE-43-BG;2023-05-01;33;2;60
BADESCHUH-HE-43-BG;2023-06-01;54;2;60
BADESCHUH-HE-43-BG;2023-07-01;43;2;60
BADESCHUH-HE-43-BG;2023-08-01;26;2;60
BADESCHUH-HE-43-BG;2023-09-01;17;2;60
BADESCHUH-HE-43-BG;2023-10-01;7;2;60
BADESCHUH-HE-43-BG;2023-11-01;3;2;60
BADESCHUH-HE-43-BG;2023-12-01;3;2;60
BADESCHUH-HE-43-BG;2024-01-01;3;2;60
BADESCHUH-HE-43-BG;2024-02-01;5;2;60
BADESCHUH-HE-43-BG;2024-03-01;10;2;60
BADESCHUH-HE-43-BG;2024-04-01;22;2;60
BADESCHUH-HE-43-BG;2024-05-01;24;2;60
BADESCHUH-HE-43-BG;2024-06-01;56;2;60
BADESCHUH-HE-43-BG;2024-07-01;34;2;60
BADESCHUH-HE-43-BG;2024-08-01;22;2;60
BADESCHUH-HE-43-BG;2024-09-01;18;2;60
BADESCHUH-HE-43-BG;2024-10-01;5;2;60
BADESCHUH-HE-43-BG;2024-11-01;4;2;60
BADESCHUH-HE-43-BG;2024-12-01;4;2;60
BADESCHUH-HE-43-RT;2023-01-01;3;6;60
BADESCHUH-HE-43-RT;2023-02-01;1;6;60
BADESCHUH-HE-43-RT;2023-03-01;11;6;60
BADESCHUH-HE-43-RT;2023-04-01;19;6;60
BADESCHUH-HE-43-RT;2023-05-01;25;6;60
BADESCHUH-HE-43-RT;2023-06-01;34;6;60
BADESCHUH-HE-43-RT;2023-07-01;32;6;60
BADESCHUH-HE-43-RT;2023-08-01;28;6;60
BADESCHUH-HE-43-RT;2023-09-01;17;6;60
BADESCHUH-HE-43-RT;2023-10-01;8;6;60
BADESCHUH-HE-43-RT;2023-11-01;3;6;60
BADESCHUH-HE-43-RT;2023-12-01;3;6;60
BADESCHUH-HE-43-RT;2024-01-01;2;6;60
BADESCHUH-HE-43-RT;2024-02-01;3;6;60
BADESCHUH-HE-43-RT;2024-03-01;6;6;60
BADESCHUH-HE-43-RT;2024-04-01;12;6;60
BADESCHUH-HE-43-RT;2024-05-01;29;6;60
BADESCHUH-HE-43-RT;2024-06-01;52;6;60
BADESCHUH-HE-43-RT;2024-07-01;36;6;60
BADESCHUH-HE-43-RT;2024-08-01;34;6;60
BADESCHUH-HE-43-RT;2024-09-01;15;6;60
BADESCHUH-HE-43-RT;2024-10-01;7;6;60
BADESCHUH-HE-43-RT;2024-11-01;3;6;60
BADESCHUH-HE-43-RT;2024-12-01;2;6;60
BADESCHUH-HE-43-WS;2023-01-01;6;15;60
BADESCHUH-HE-43-WS;2023-02-01;6;15;60
BADESCHUH-HE-43-WS;2023-03-01;16;15;60
BADESCHUH-HE-43-WS;2023-04-01;35;15;60
BADESCHUH-HE-43-WS;2023-05-01;72;15;60
BADESCHUH-HE-43-WS;2023-06-01;96;15;60
BADESCHUH-HE-43-WS;2023-07-01;86;15;60
BADESCHUH-HE-43-WS;2023-08-01;67;15;60
BADESCHUH-HE-43-WS;2023-09-01;49;15;60
BADESCHUH-HE-43-WS;2023-10-01;15;15;60
BADESCHUH-HE-43-WS;2023-11-01;9;15;60
BADESCHUH-HE-43-WS;2023-12-01;7;15;60
BADESCHUH-HE-43-WS;2024-01-01;8;15;60
BADESCHUH-HE-43-WS;2024-02-01;8;15;60
BADESCHUH-HE-43-WS;2024-03-01;20;15;60
BADESCHUH-HE-43-WS;2024-04-01;40;15;60
BADESCHUH-HE-43-WS;2024-05-01;63;15;60
BADESCHUH-HE-43-WS;2024-06-01;87;15;60
BADESCHUH-HE-43-WS;2024-07-01;109;15;60
BADESCHUH-HE-43-WS;2024-08-01;88;15;60
BADESCHUH-HE-43-WS;2024-09-01;36;15;60
BADESCHUH-HE-43-WS;2024-10-01;16;15;60
BADESCHUH-HE-43-WS;2024-11-01;9;15;60
BADESCHUH-HE-43-WS;2024-12-01;6;15;60
BADESCHUH-HE-44-RT;2023-01-01;2;9;60
BADESCHUH-HE-44-RT;2023-02-01;4;9;60
BADESCHUH-HE-44-RT;2023-03-01;7;9;60
BADESCHUH-HE-44-RT;2023-04-01;17;9;60
BADESCHUH-HE-44-RT;2023-05-01;28;9;60
BADESCHUH-HE-44-RT;2023-06-01;41;9;60
BADESCHUH-HE-44-RT;2023-07-01;47;9;60
BADESCHUH-HE-44-RT;2023-08-01;18;9;60
BADESCHUH-HE-44-RT;2023-09-01;12;9;60
BADESCHUH-HE-44-RT;2023-10-01;6;9;60
BADESCHUH-HE-44-RT;2023-11-01;3;9;60
BADESCHUH-HE-44-RT;2023-12-01;3;9;60
BADESCHUH-HE-44-RT;2024-01-01;2;9;60
BADESCHUH-HE-44-RT;2024-02-01;4;9;60
BADESCHUH-HE-44-RT;2024-03-01;10;9;60
BADESCHUH-HE-44-RT;2024-04-01;19;9;60
BADESCHUH-HE-44-RT;2024-05-01;21;9;60
BADESCHUH-HE-44-RT;2024-06-01;40;9;60
BADESCHUH-HE-44-RT;2024-07-01;46;9;60
BADESCHUH-HE-44-RT;2024-08-01;30;9;60
BADESCHUH-HE-44-RT;2024-09-01;19;9;60
BADESCHUH-HE-44-RT;2024-10-01;7;9;60
BADESCHUH-HE-44-RT;2024-11-01;5;9;60
BADESCHUH-HE-44-RT;2024-12-01;3;9;60
BADESCHUH-HE-44-WS;2023-01-01;4;45;60
BADESCHUH-HE-44-WS;2023-02-01;8;45;60
BADESCHUH-HE-44-WS;2023-03-01;16;45;60
BADESCHUH-HE-44-WS;2023-04-01;37;45;60
BADESCHUH-HE-44-WS;2023-05-01;66;45;60
BADESCHUH-HE-44-WS;2023-06-01;92;45;60
BADESCHUH-HE-44-WS;2023-07-01;70;45;60
BADESCHUH-HE-44-WS;2023-08-01;64;45;60
BADESCHUH-HE-44-WS;2023-09-01;38;45;60
BADESCHUH-HE-44-WS;2023-10-01;16;45;60
BADESCHUH-HE-44-WS;2023-11-01;8;45;60
BADESCHUH-HE-44-WS;2023-12-01;4;45;60
BADESCHUH-HE-44-WS;2024-01-01;6;45;60
BADESCHUH-HE-44-WS;2024-02-01;9;45;60
BADESCHUH-HE-44-WS;2024-03-01;20;45;60
BADESCHUH-HE-44-WS;2024-04-01;29;45;60
BADESCHUH-HE-44-WS;2024-05-01;42;45;60
BADESCHUH-HE-44-WS;2024-06-01;99;45;60
BADESCHUH-HE-44-WS;2024-07-01;70;45;60
BADESCHUH-HE-44-WS;2024-08-01;51;45;60
BADESCHUH-HE-44-WS;2024-09-01;29;45;60
BADESCHUH-HE-44-WS;2024-10-01;11;45;60
BADESCHUH-HE-44-WS;2024-11-01;9;45;60
BADESCHUH-HE-44-WS;2024-12-01;5;45;60
BADESCHUH-HE-45-BG;2023-01-01;2;3;60
BADESCHUH-HE-45-BG;2023-02-01;2;3;60
BADESCHUH-HE-45-BG;2023-03-01;5;3;60
BADESCHUH-HE-45-BG;2023-04-01;14;3;60
BADESCHUH-HE-45-BG;2023-05-01;30;3;60
BADESCHUH-HE-45-BG;2023-06-01;32;3;60
BADESCHUH-HE-45-BG;2023-07-01;19;3;60
BADESCHUH-HE-45-BG;2023-08-01;31;3;60
BADESCHUH-HE-45-BG;2023-09-01;13;3;60
BADESCHUH-HE-45-BG;2023-10-01;5;3;60
BADESCHUH-HE-45-BG;2023-11-01;2;3;60
BADESCHUH-HE-45-BG;2023-12-01;2;3;60
BADESCHUH-HE-45-BG;2024-01-01;2;3;60
BADESCHUH-HE-45-BG;2024-02-01;2;3;60
BADESCHUH-HE-45-BG;2024-03-01;6;3;60
BADESCHUH-HE-45-BG;2024-04-01;12;3;60
BADESCHUH-HE-45-BG;2024-05-01;11;3;60
BADESCHUH-HE-45-BG;2024-06-01;15;3;60
BADESCHUH-HE-45-BG;2024-07-01;30;3;60
BADESCHUH-HE-45-BG;2024-08-01;19;3;60
BADESCHUH-HE-45-BG;2024-09-01;11;3;60
BADESCHUH-HE-45-BG;2024-10-01;4;3;60
BADESCHUH-HE-45-BG;2024-11-01;2;3;60
BADESCHUH-HE-45-BG;2024-12-01;1;3;60
BADESCHUH-HE-45-BR;2023-01-01;3;10;60
BADESCHUH-HE-45-BR;2023-02-01;4;10;60
BADESCHUH-HE-45-BR;2023-03-01;9;10;60
BADESCHUH-HE-45-BR;2023-04-01;20;10;60
BADESCHUH-HE-45-BR;2023-05-01;30;10;60
BADESCHUH-HE-45-BR;2023-06-01;71;10;60
BADESCHUH-HE-45-BR;2023-07-01;57;10;60
BADESCHUH-HE-45-BR;2023-08-01;40;10;60
BADESCHUH-HE-45-BR;2023-09-01;19;10;60
BADESCHUH-HE-45-BR;2023-10-01;10;10;60
BADESCHUH-HE-45-BR;2023-11-01;5;10;60
BADESCHUH-HE-45-BR;2023-12-01;4;10;60
BADESCHUH-HE-45-BR;2024-01-01;4;10;60
BADESCHUH-HE-45-BR;2024-02-01;3;10;60
BADESCHUH-HE-45-BR;2024-03-01;11;10;60
BADESCHUH-HE-45-BR;2024-04-01;16;10;60
BADESCHUH-HE-45-BR;2024-05-01;30;10;60
BADESCHUH-HE-45-BR;2024-06-01;47;10;60
BADESCHUH-HE-45-BR;2024-07-01;59;10;60
BADESCHUH-HE-45-BR;2024-08-01;42;10;60
BADESCHUH-HE-45-BR;2024-09-01;22;10;60
BADESCHUH-HE-45-BR;2024-10-01;10;10;60
BADESCHUH-HE-45-BR;2024-11-01;6;10;60
BADESCHUH-HE-45-BR;2024-12-01;2;10;60
BADESCHUH-HE-45-SW;2023-01-01;6;6;60
BADESCHUH-HE-45-SW;2023-02-01;5;6;60
BADESCHUH-HE-45-SW;2023-03-01;14;6;60
BADESCHUH-HE-45-SW;2023-04-01;35;6;60
BADESCHUH-HE-45-SW;2023-05-01;52;6;60
BADESCHUH-HE-45-SW;2023-06-01;80;6;60
BADESCHUH-HE-45-SW;2023-07-01;35;6;60
BADESCHUH-HE-45-SW;2023-08-01;62;6;60
BADESCHUH-HE-45-SW;2023-09-01;30;6;60
BADESCHUH-HE-45-SW;2023-10-01;10;6;60
BADESCHUH-HE-45-SW;2023-11-01;7;6;60
BADESCHUH-HE-45-SW;2023-12-01;4;6;60
BADESCHUH-HE-45-SW;2024-01-01;4;6;60
BADESCHUH-HE-45-SW;2024-02-01;6;6;60
BADESCHUH-HE-45-SW;2024-03-01;14;6;60
BADESCHUH-HE-45-SW;2024-04-01;22;6;60
BADESCHUH-HE-45-SW;2024-05-01;52;6;60
BADESCHUH-HE-45-SW;2024-06-01;86;6;60
BADESCHUH-HE-45-SW;2024-07-01;44;6;60
BADESCHUH-HE-45-SW;2024-08-01;51;6;60
BADESCHUH-HE-45-SW;2024-09-01;26;6;60
BADESCHUH-HE-45-SW;2024-10-01;8;6;60
BADESCHUH-HE-45-SW;2024-11-01;6;6;60
BADESCHUH-HE-45-SW;2024-12-01;4;6;60
BUEROSCHUH-DA-36-BG;2023-01-01;6;3;35
BUEROSCHUH-DA-36-BG;2023-02-01;5;3;35
BUEROSCHUH-DA-36-BG;2023-03-01;8;3;35
BUEROSCHUH-DA-36-BG;2023-04-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-05-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-06-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-07-01;5;3;35
BUEROSCHUH-DA-36-BG;2023-08-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-09-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-10-01;7;3;35
BUEROSCHUH-DA-36-BG;2023-11-01;9;3;35
BUEROSCHUH-DA-36-BG;2023-12-01;8;3;35
BUEROSCHUH-DA-36-BG;2024-01-01;6;3;35
BUEROSCHUH-DA-36-BG;2024-02-01;5;3;35
BUEROSCHUH-DA-36-BG;2024-03-01;8;3;35
BUEROSCHUH-DA-36-BG;2024-04-01;9;3;35
BUEROSCHUH-DA-36-BG;2024-05-01;6;3;35
BUEROSCHUH-DA-36-BG;2024-06-01;7;3;35
BUEROSCHUH-DA-36-BG;2024-07-01;6;3;35
BUEROSCHUH-DA-36-BG;2024-08-01;6;3;35
BUEROSCHUH-DA-36-BG;2024-09-01;5;3;35
BUEROSCHUH-DA-36-BG;2024-10-01;5;3;35
BUEROSCHUH-DA-36-BG;2024-11-01;6;3;35
BUEROSCHUH-DA-36-BG;2024-12-01;7;3;35
BUEROSCHUH-DA-36-BR;2023-01-01;9;24;35
BUEROSCHUH-DA-36-BR;2023-02-01;11;24;35
BUEROSCHUH-DA-36-BR;2023-03-01;15;24;35
BUEROSCHUH-DA-36-BR;2023-04-01;11;24;35
BUEROSCHUH-DA-36-BR;2023-05-01;13;24;35
BUEROSCHUH-DA-36-BR;2023-06-01;11;24;35
BUEROSCHUH-DA-36-BR;2023-07-01;11;24;35
BUEROSCHUH-DA-36-BR;2023-08-01;15;24;35
BUEROSCHUH-DA-36-BR;2023-09-01;15;24;35
BUEROSCHUH-DA-36-BR;2023-10-01;13;24;35
BUEROSCHUH-DA-36-BR;2023-11-01;14;24;35
BUEROSCHUH-DA-36-BR;2023-12-01;21;24;35
BUEROSCHUH-DA-36-BR;2024-01-01;9;24;35
BUEROSCHUH-DA-36-BR;2024-02-01;7;24;35
BUEROSCHUH-DA-36-BR;2024-03-01;18;24;35
BUEROSCHUH-DA-36-BR;2024-04-01;17;24;35
BUEROSCHUH-DA-36-BR;2024-05-01;15;24;35
BUEROSCHUH-DA-36-BR;2024-06-01;11;24;35
BUEROSCHUH-DA-36-BR;2024-07-01;10;24;35
BUEROSCHUH-DA-36-BR;2024-08-01;9;24;35
BUEROSCHUH-DA-36-BR;2024-09-01;15;24;35
BUEROSCHUH-DA-36-BR;2024-10-01;15;24;35
BUEROSCHUH-DA-36-BR;2024-11-01;16;24;35
BUEROSCHUH-DA-36-BR;2024-12-01;17;24;35
BUEROSCHUH-DA-36-WS;2023-01-01;10;24;35
BUEROSCHUH-DA-36-WS;2023-02-01;12;24;35
BUEROSCHUH-DA-36-WS;2023-03-01;17;24;35
BUEROSCHUH-DA-36-WS;2023-04-01;14;24;35
BUEROSCHUH-DA-36-WS;2023-05-01;15;24;35
BUEROSCHUH-DA-36-WS;2023-06-01;13;24;35
BUEROSCHUH-DA-36-WS;2023-07-01;9;24;35
BUEROSCHUH-DA-36-WS;2023-08-01;15;24;35
BUEROSCHUH-DA-36-WS;2023-09-01;14;24;35
BUEROSCHUH-DA-36-WS;2023-10-01;13;24;35
BUEROSCHUH-DA-36-WS;2023-11-01;12;24;35
BUEROSCHUH-DA-36-WS;2023-12-01;16;24;35
BUEROSCHUH-DA-36-WS;2024-01-01;13;24;35
BUEROSCHUH-DA-36-WS;2024-02-01;10;24;35
BUEROSCHUH-DA-36-WS;2024-03-01;17;24;35
BUEROSCHUH-DA-36-WS;2024-04-01;14;24;35
BUEROSCHUH-DA-36-WS;2024-05-01;13;24;35
BUEROSCHUH-DA-36-WS;2024-06-01;11;24;35
BUEROSCHUH-DA-36-WS;2024-07-01;11;24;35
BUEROSCHUH-DA-36-WS;2024-08-01;12;24;35
BUEROSCHUH-DA-36-WS;2024-09-01;11;24;35
BUEROSCHUH-DA-36-WS;2024-10-01;11;24;35
BUEROSCHUH-DA-36-WS;2024-11-01;13;24;35
BUEROSCHUH-DA-36-WS;2024-12-01;12;24;35
BUEROSCHUH-DA-38-RT;2023-01-01;11;20;35
BUEROSCHUH-DA-38-RT;2023-02-01;15;20;35
BUEROSCHUH-DA-38-RT;2023-03-01;10;20;35
BUEROSCHUH-DA-38-RT;2023-04-01;13;20;35
BUEROSCHUH-DA-38-RT;2023-05-01;20;20;35
BUEROSCHUH-DA-38-RT;2023-06-01;11;20;35
BUEROSCHUH-DA-38-RT;2023-07-01;12;20;35
BUEROSCHUH-DA-38-RT;2023-08-01;10;20;35
BUEROSCHUH-DA-38-RT;2023-09-01;13;20;35
BUEROSCHUH-DA-38-RT;2023-10-01;8;20;35
BUEROSCHUH-DA-38-RT;2023-11-01;12;20;35
BUEROSCHUH-DA-38-RT;2023-12-01;13;20;35
BUEROSCHUH-DA-38-RT;2024-01-01;8;20;35
BUEROSCHUH-DA-38-RT;2024-02-01;8;20;35
BUEROSCHUH-DA-38-RT;2024-03-01;10;20;35
BUEROSCHUH-DA-38-RT;2024-04-01;12;20;35
BUEROSCHUH-DA-38-RT;2024-05-01;11;20;35
BUEROSCHUH-DA-38-RT;2024-06-01;11;20;35
BUEROSCHUH-DA-38-RT;2024-07-01;7;20;35
BUEROSCHUH-DA-38-RT;2024-08-01;11;20;35
BUEROSCHUH-DA-38-RT;2024-09-01;10;20;35
BUEROSCHUH-DA-38-RT;2024-10-01;10;20;35
BUEROSCHUH-DA-38-RT;2024-11-01;9;20;35
BUEROSCHUH-DA-38-RT;2024-12-01;14;20;35
BUEROSCHUH-DA-39-BR;2023-01-01;27;31;35
BUEROSCHUH-DA-39-BR;2023-02-01;37;31;35
BUEROSCHUH-DA-39-BR;2023-03-01;24;31;35
BUEROSCHUH-DA-39-BR;2023-04-01;28;31;35
BUEROSCHUH-DA-39-BR;2023-05-01;29;31;35
BUEROSCHUH-DA-39-BR;2023-06-01;31;31;35
BUEROSCHUH-DA-39-BR;2023-07-01;25;31;35
BUEROSCHUH-DA-39-BR;2023-08-01;20;31;35
BUEROSCHUH-DA-39-BR;2023-09-01;36;31;35
BUEROSCHUH-DA-39-BR;2023-10-01;23;31;35
BUEROSCHUH-DA-39-BR;2023-11-01;19;31;35
BUEROSCHUH-DA-39-BR;2023-12-01;36;31;35
BUEROSCHUH-DA-39-BR;2024-01-01;20;31;35
BUEROSCHUH-DA-39-BR;2024-02-01;26;31;35
BUEROSCHUH-DA-39-BR;2024-03-01;30;31;35
BUEROSCHUH-DA-39-BR;2024-04-01;32;31;35
BUEROSCHUH-DA-39-BR;2024-05-01;22;31;35
BUEROSCHUH-DA-39-BR;2024-06-01;22;31;35
BUEROSCHUH-DA-39-BR;2024-07-01;19;31;35
BUEROSCHUH-DA-39-BR;2024-08-01;29;31;35
BUEROSCHUH-DA-39-BR;2024-09-01;34;31;35
BUEROSCHUH-DA-39-BR;2024-10-01;28;31;35
BUEROSCHUH-DA-39-BR;2024-11-01;24;31;35
BUEROSCHUH-DA-39-BR;2024-12-01;22;31;35
BUEROSCHUH-DA-39-GR;2023-01-01;15;39;35
BUEROSCHUH-DA-39-GR;2023-02-01;11;39;35
BUEROSCHUH-DA-39-GR;2023-03-01;19;39;35
BUEROSCHUH-DA-39-GR;2023-04-01;15;39;35
BUEROSCHUH-DA-39-GR;2023-05-01;19;39;35
BUEROSCHUH-DA-39-GR;2023-06-01;21;39;35
BUEROSCHUH-DA-39-GR;2023-07-01;17;39;35
BUEROSCHUH-DA-39-GR;2023-08-01;18;39;35
BUEROSCHUH-DA-39-GR;2023-09-01;20;39;35
BUEROSCHUH-DA-39-GR;2023-10-01;17;39;35
BUEROSCHUH-DA-39-GR;2023-11-01;15;39;35
BUEROSCHUH-DA-39-GR;2023-12-01;25;39;35
BUEROSCHUH-DA-39-GR;2024-01-01;13;39;35
BUEROSCHUH-DA-39-GR;2024-02-01;19;39;35
BUEROSCHUH-DA-39-GR;2024-03-01;21;39;35
BUEROSCHUH-DA-39-GR;2024-04-01;18;39;35
BUEROSCHUH-DA-39-GR;2024-05-01;13;39;35
BUEROSCHUH-DA-39-GR;2024-06-01;18;39;35
BUEROSCHUH-DA-39-GR;2024-07-01;23;39;35
BUEROSCHUH-DA-39-GR;2024-08-01;25;39;35
BUEROSCHUH-DA-39-GR;2024-09-01;18;39;35
BUEROSCHUH-DA-39-GR;2024-10-01;19;39;35
BUEROSCHUH-DA-39-GR;2024-11-01;16;39;35
BUEROSCHUH-DA-39-GR;2024-12-01;29;39;35
BUEROSCHUH-DA-40-BG;2023-01-01;12;105;35
BUEROSCHUH-DA-40-BG;2023-02-01;10;105;35
BUEROSCHUH-DA-40-BG;2023-03-01;10;105;35
BUEROSCHUH-DA-40-BG;2023-04-01;11;105;35
BUEROSCHUH-DA-40-BG;2023-05-01;13;105;35
BUEROSCHUH-DA-40-BG;2023-06-01;11;105;35
BUEROSCHUH-DA-40-BG;2023-07-01;11;105;35
BUEROSCHUH-DA-40-BG;2023-08-01;15;105;35
BUEROSCHUH-DA-40-BG;2023-09-01;17;105;35
BUEROSCHUH-DA-40-BG;2023-10-01;12;105;35
BUEROSCHUH-DA-40-BG;2023-11-01;14;105;35
BUEROSCHUH-DA-40-BG;2023-12-01;13;105;35
BUEROSCHUH-DA-40-BG;2024-01-01;14;105;35
BUEROSCHUH-DA-40-BG;2024-02-01;9;105;35
BUEROSCHUH-DA-40-BG;2024-03-01;18;105;35
BUEROSCHUH-DA-40-BG;2024-04-01;13;105;35
BUEROSCHUH-DA-40-BG;2024-05-01;14;105;35
BUEROSCHUH-DA-40-BG;2024-06-01;10;105;35
BUEROSCHUH-DA-40-BG;2024-07-01;10;105;35
BUEROSCHUH-DA-40-BG;2024-08-01;17;105;35
BUEROSCHUH-DA-40-BG;2024-09-01;17;105;35
BUEROSCHUH-DA-40-BG;2024-10-01;14;105;35
BUEROSCHUH-DA-40-BG;2024-11-01;17;105;35
BUEROSCHUH-DA-40-BG;2024-12-01;10;105;35
BUEROSCHUH-DA-40-GR;2023-01-01;9;27;35
BUEROSCHUH-DA-40-GR;2023-02-01;15;27;35
BUEROSCHUH-DA-40-GR;2023-03-01;19;27;35
BUEROSCHUH-DA-40-GR;2023-04-01;14;27;35
BUEROSCHUH-DA-40-GR;2023-05-01;19;27;35
BUEROSCHUH-DA-40-GR;2023-06-01;16;27;35
BUEROSCHUH-DA-40-GR;2023-07-01;17;27;35
BUEROSCHUH-DA-40-GR;2023-08-01;16;27;35
BUEROSCHUH-DA-40-GR;2023-09-01;17;27;35
BUEROSCHUH-DA-40-GR;2023-10-01;12;27;35
BUEROSCHUH-DA-40-GR;2023-11-01;13;27;35
BUEROSCHUH-DA-40-GR;2023-12-01;22;27;35
BUEROSCHUH-DA-40-GR;2024-01-01;14;27;35
BUEROSCHUH-DA-40-GR;2024-02-01;12;27;35
BUEROSCHUH-DA-40-GR;2024-03-01;17;27;35
BUEROSCHUH-DA-40-GR;2024-04-01;19;27;35
BUEROSCHUH-DA-40-GR;2024-05-01;12;27;35
BUEROSCHUH-DA-40-GR;2024-06-01;11;27;35
BUEROSCHUH-DA-40-GR;2024-07-01;11;27;35
BUEROSCHUH-DA-40-GR;2024-08-01;11;27;35
BUEROSCHUH-DA-40-GR;2024-09-01;16;27;35
BUEROSCHUH-DA-40-GR;2024-10-01;12;27;35
BUEROSCHUH-DA-40-GR;2024-11-01;13;27;35
BUEROSCHUH-DA-40-GR;2024-12-01;16;27;35
BUEROSCHUH-DA-41-GR;2023-01-01;7;7;35
BUEROSCHUH-DA-41-GR;2023-02-01;6;7;35
BUEROSCHUH-DA-41-GR;2023-03-01;8;7;35
BUEROSCHUH-DA-41-GR;2023-04-01;8;7;35
BUEROSCHUH-DA-41-GR;2023-05-01;7;7;35
BUEROSCHUH-DA-41-GR;2023-06-01;8;7;35
BUEROSCHUH-DA-41-GR;2023-07-01;8;7;35
BUEROSCHUH-DA-41-GR;2023-08-01;7;7;35
BUEROSCHUH-DA-41-GR;2023-09-01;11;7;35
BUEROSCHUH-DA-41-GR;2023-10-01;8;7;35
BUEROSCHUH-DA-41-GR;2023-11-01;6;7;35
BUEROSCHUH-DA-41-GR;2023-12-01;10;7;35
BUEROSCHUH-DA-41-GR;2024-01-01;9;7;35
BUEROSCHUH-DA-41-GR;2024-02-01;8;7;35
BUEROSCHUH-DA-41-GR;2024-03-01;7;7;35
BUEROSCHUH-DA-41-GR;2024-04-01;5;7;35
BUEROSCHUH-DA-41-GR;2024-05-01;9;7;35
BUEROSCHUH-DA-41-GR;2024-06-01;8;7;35
BUEROSCHUH-DA-41-GR;2024-07-01;7;7;35
BUEROSCHUH-DA-41-GR;2024-08-01;9;7;35
BUEROSCHUH-DA-41-GR;2024-09-01;10;7;35
BUEROSCHUH-DA-41-GR;2024-10-01;7;7;35
BUEROSCHUH-DA-41-GR;2024-11-01;10;7;35
BUEROSCHUH-DA-41-GR;2024-12-01;11;7;35
CHELSEABOOT-DA-36-BR;2023-01-01;9;41;55
CHELSEABOOT-DA-36-BR;2023-02-01;9;41;55
CHELSEABOOT-DA-36-BR;2023-03-01;16;41;55
CHELSEABOOT-DA-36-BR;2023-04-01;20;41;55
CHELSEABOOT-DA-36-BR;2023-05-01;18;41;55
CHELSEABOOT-DA-36-BR;2023-06-01;10;41;55
CHELSEABOOT-DA-36-BR;2023-07-01;11;41;55
CHELSEABOOT-DA-36-BR;2023-08-01;10;41;55
CHELSEABOOT-DA-36-BR;2023-09-01;18;41;55
CHELSEABOOT-DA-36-BR;2023-10-01;16;41;55
CHELSEABOOT-DA-36-BR;2023-11-01;10;41;55
CHELSEABOOT-DA-36-BR;2023-12-01;12;41;55
CHELSEABOOT-DA-36-BR;2024-01-01;7;41;55
CHELSEABOOT-DA-36-BR;2024-02-01;7;41;55
CHELSEABOOT-DA-36-BR;2024-03-01;12;41;55
CHELSEABOOT-DA-36-BR;2024-04-01;18;41;55
CHELSEABOOT-DA-36-BR;2024-05-01;10;41;55
CHELSEABOOT-DA-36-BR;2024-06-01;11;41;55
CHELSEABOOT-DA-36-BR;2024-07-01;8;41;55
CHELSEABOOT-DA-36-BR;2024-08-01;12;41;55
CHELSEABOOT-DA-36-BR;2024-09-01;18;41;55
CHELSEABOOT-DA-36-BR;2024-10-01;17;41;55
CHELSEABOOT-DA-36-BR;2024-11-01;10;41;55
CHELSEABOOT-DA-36-BR;2024-12-01;12;41;55
CHELSEABOOT-DA-36-NV;2023-01-01;8;17;55
CHELSEABOOT-DA-36-NV;2023-02-01;9;17;55
CHELSEABOOT-DA-36-NV;2023-03-01;11;17;55
CHELSEABOOT-DA-36-NV;2023-04-01;11;17;55
CHELSEABOOT-DA-36-NV;2023-05-01;11;17;55
CHELSEABOOT-DA-36-NV;2023-06-01;10;17;55
CHELSEABOOT-DA-36-NV;2023-07-01;9;17;55
CHELSEABOOT-DA-36-NV;2023-08-01;10;17;55
CHELSEABOOT-DA-36-NV;2023-09-01;15;17;55
CHELSEABOOT-DA-36-NV;2023-10-01;16;17;55
